vesselUid,mmsi,imo,longitude,latitude,sog,cog,rot,heading,navStatus,posMsgType,posSrc,vesselName,callsign,flag,vesselTypeAis,vesselType,length,width,dwt,grt,destination,eta,draught,staticMsgType,staticSrc,posDt,staticDt,insertDt
765480,671293100,8611996.0,28.9256152470292,40.97723603523188,0.0,215.8,-0.22,18.0,1,3.0,TER,GELIBOLU,5VID5,TG,70.0,GENERAL CARGO SHIP,82,10,1550.0,1185.0,YEISK,2022-02-25T00:10:00Z,3.0,,,2022-02-24 04:02:49+00:00,2022-02-24T03:40:32Z,2022-02-24T04:03:05Z
375089,272981000,9047025.0,30.72834405285801,46.29195715747183,0.2,160.9,-0.11,58.0,5,3.0,TER,LUCAYA,UXLF,UA,52.0,TUG AND TOWAGE VESSEL,36,10,199.0,368.0,UA CHERNOMORSK,2021-10-11T12:00:00Z,3.9,,,2022-02-24 04:14:44+00:00,2022-02-24T03:58:41Z,2022-02-24T04:15:31Z
339991,271043764,,29.01752355831696,41.00352401692455,0.0,185.6,0.24,,99,18.0,TER,BAYRAK 2,TCA3071,TR,50.0,PILOT VESSEL,18,5,,,,,0.0,,,2022-02-24 04:21:49+00:00,2022-02-24T03:42:58Z,2022-02-24T04:24:35Z
851068,992711332,,36.33447073947863,41.31048352405161,0.0,358.7,0.09,,1,,SAT,SAMSUN BKW PSLT,,,113.0,"BEACON, PORT HAND",160,0,,,,,,,,2022-02-24 04:25:18+00:00,2022-02-24T04:00:03Z,2022-02-24T04:26:28Z
341136,271072757,,41.66198799040489,42.16452268663383,0.0,322.8,0.06,,99,18.0,TER,M.KAPTANOGULLARI 2,TC7357,TR,30.0,FISHING,21,7,,,,,0.0,,,2022-02-24 04:34:18+00:00,2022-02-24T03:59:24Z,2022-02-24T04:36:30Z
336450,271010403,,28.883236086337945,40.961719185384446,0.0,226.0,0.17,,1,18.0,TER,YILDIRAY II,TC8940,TR,53.0,PORT TENDER,17,5,,,,,0.0,,,2022-02-24 04:43:52+00:00,2022-02-24T04:27:52Z,2022-02-24T04:46:42Z
359653,271048133,9130224.0,29.09615173440669,40.41375163063058,0.0,358.0,0.04,126.0,1,1.0,TER,BEREN IMAMOGLU,TCA6122,TR,70.0,GENERAL CARGO SHIP,90,13,4634.0,2810.0,TR GEM,2022-02-22T19:30:00Z,6.3,,,2022-02-24 04:47:49+00:00,2022-02-24T04:17:39Z,2022-02-24T04:48:13Z
148272,214180912,7341702.0,29.776708062185104,41.35509121131442,6.43,271.1,0.27,271.0,0,1.0,ROAM,ALI K,D6A3018,MD,70.0,BULK CARRIER,102,16,5790.0,3658.0,TR AYT,2022-02-28T21:00:00Z,7.2,,,2022-02-24 04:50:48+00:00,2022-02-24T04:27:27Z,2022-02-24T04:53:29Z
5454101,273397360,,38.05911925927512,44.5665734750361,0.0,188.2,-0.02,,99,18.0,ROAM,SARGAN,UBAQ9,RU,70.0,CARGO,18,7,,,,,0.0,,,2022-02-24 05:00:37+00:00,2022-02-24T04:27:38Z,2022-02-24T05:03:20Z
6379648,992711560,,29.567333092472115,40.769114462277,0.0,2.0,0.05,,98,,SAT,FUEL PORT,,,100.0,NAVIGATION AID,73,2,,,,,,,,2022-02-24 05:02:24+00:00,2022-02-24T04:27:33Z,2022-02-24T05:04:06Z
373655,311051200,9452622.0,30.748546985694933,46.24389622020262,0.1,40.1,-1.15,313.0,1,3.0,TER,RYSY,C6ZA3,BS,70.0,BULK CARRIER,229,32,79602.0,43506.0,CHORNOMORSK,2022-02-19T05:00:00Z,7.2,,,2022-02-24 05:03:50+00:00,2022-02-24T04:04:28Z,2022-02-24T05:05:48Z
300856,256049000,9306718.0,28.90982644623017,43.47029847001313,12.6,354.0,3.01,356.0,1,1.0,ROAM,NEPTUNE THELISIS,9HZV7,MT,70.0,CARGO RO RO,165,26,6200.0,27788.0,ROCND,2022-02-24T19:00:00Z,5.7,,,2022-02-24 05:44:37+00:00,2022-02-24T05:30:46Z,2022-02-24T05:46:25Z
340426,271069038,,41.52326027772011,41.47492151375879,0.4,276.0,0.04,,99,18.0,ROAM,ATAHAN 53,TC7374,TR,30.0,FISHING,28,8,,,,,0.0,,,2022-02-24 05:47:21+00:00,2022-02-24T05:10:47Z,2022-02-24T05:50:16Z
335878,271002508,7300978.0,28.965800690891864,41.04224516500594,0.0,2.5,-0.33,,1,18.0,ROAM,PROFESSOR DR AYKUT BARKA,TC5434,TR,60.0,PASSENGER,67,12,0.0,610.0,,,0.0,,,2022-02-24 06:03:47+00:00,2022-02-24T05:17:05Z,2022-02-24T06:05:23Z
143122,211644640,,28.850753919487943,45.32214724106717,0.5,297.0,0.04,,0,1.0,TER,MUNCHEN,DF8083,DE,79.0,"INLAND, PUSHTOW, FIVE CARGO BARGES",190,32,,,IZMAIL,2022-02-18T12:00:00Z,0.2,,,2022-02-24 06:09:59+00:00,2022-02-24T05:59:03Z,2022-02-24T06:12:08Z
290116,518998239,9286815.0,41.66122610469571,42.152987050660336,0.0,183.1,0.2,3.0,5,3.0,TER,BRIZA,E5U4217,CK,70.0,GENERAL CARGO SHIP,107,17,6917.0,4564.0,POTI,2022-02-19T23:00:00Z,7.2,,,2022-02-24 06:13:00+00:00,2022-02-24T06:04:41Z,2022-02-24T06:14:34Z
365758,273389870,9268710.0,37.8372006582999,44.72047035709346,0.0,9.1,0.22,301.0,5,3.0,SAT,SPARTA,UCPH,RU,70.0,CARGO RO RO,126,20,6785.0,8831.0,NVS RU,2021-10-31T18:00:00Z,5.5,,,2022-02-24 06:13:40+00:00,2022-02-24T05:35:59Z,2022-02-24T06:14:05Z
6975136,271049706,,29.27786850547735,40.8567490604565,0.0,11.7,-0.2,,99,18.0,TER,SANMAR PALAMAR XXV,TCA6785,TR,53.0,PORT TENDER,11,4,,,,,0.0,,,2022-02-24 06:13:58+00:00,2022-02-24T05:47:35Z,2022-02-24T06:14:04Z
689679,357807000,9218387.0,30.65944675795328,46.311491552279975,0.0,22.7,-0.18,,5,3.0,TER,EMMAKRIS III,3ERY9,PA,70.0,BULK CARRIER,225,32,73281.0,38392.0,CHERNOMORSK,2022-02-16T08:00:00Z,6.3,,,2022-02-24 06:16:25+00:00,2022-02-24T05:26:47Z,2022-02-24T06:18:17Z
149956,215500000,8876340.0,28.74855253177578,40.962471169358544,0.1,341.1,-0.17,5.0,1,3.0,SAT,ALEXANDRA 1,3E2150,MT,70.0,GENERAL CARGO SHIP,139,17,6005.0,4096.0,TO ORDER,,2.9,,,2022-02-24 06:20:41+00:00,2022-02-24T05:42:14Z,2022-02-24T06:23:04Z
343492,273373620,8834653.0,36.61085711168015,45.35991754884811,0.2,311.8,0.01,,7,1.0,ROAM,KAPITAN GORBENKO,,RU,30.0,FISHING VESSEL,27,7,58.0,109.0,,,2.8,,,2022-02-24 06:25:43+00:00,2022-02-24T05:33:43Z,2022-02-24T06:27:42Z
464118,373028000,9699256.0,36.66661059428328,45.035282352414754,0.1,56.6,-0.06,24.0,1,3.0,TER,GREMIO,3EBI6,PA,80.0,LPG TANKER,119,18,6486.0,5859.0,A3 ANC.,2022-02-19T12:00:00Z,6.1,,,2022-02-24 06:27:59+00:00,2022-02-24T05:51:49Z,2022-02-24T06:30:20Z
1271630,636019097,9567087.0,36.55522055448581,45.04018765995795,0.0,34.1,0.01,30.0,1,3.0,TER,BERGE ORIZABA,D5SX7,LR,70.0,BULK CARRIER,292,45,175656.0,91971.0,PORT SAID,2022-02-28T22:00:00Z,16.4,,,2022-02-24 06:30:30+00:00,2022-02-24T05:40:42Z,2022-02-24T06:31:53Z
6927069,271049518,,28.9695805044618,41.02257369535808,0.0,2.4,-0.04,,1,18.0,TER,SH SUNA,TCA6681,TR,60.0,PASSENGER,12,4,,,,,0.0,,,2022-02-24 06:34:02+00:00,2022-02-24T05:35:30Z,2022-02-24T06:34:19Z
336588,271010553,,29.305285765897764,40.84296359078353,0.0,354.5,0.15,,99,18.0,TER,SULEYMAN BIRINCI,TCA2608,TR,53.0,PORT TENDER,21,6,,,,,0.0,,,2022-02-24 06:48:23+00:00,2022-02-24T06:08:32Z,2022-02-24T06:49:36Z
336278,271010223,,29.276779948660216,40.85207373996508,0.0,358.6,0.38,,1,18.0,ROAM,NAZMI BEY I,TC5381,TR,90.0,OTHER,20,5,,,,,0.0,,,2022-02-24 07:03:45+00:00,2022-02-24T06:28:16Z,2022-02-24T07:05:10Z
2191032,992736048,,38.23027641160614,46.9943513062571,0.0,6.0,0.26,,98,,TER,PESCHANIY BUOY,,,100.0,NAVIGATION AID,5,44,,,,,,,,2022-02-24 07:07:24+00:00,2022-02-24T07:01:42Z,2022-02-24T07:09:34Z
5707371,273427090,9766085.0,37.77989676869406,44.73431147830666,0.0,61.4,0.1,319.0,5,3.0,SAT,NIKOLAY VELIKIY,UBBR7,RU,80.0,LIQUID TANKER,103,18,6166.0,4577.0,NOVOROSSIYSK,2022-02-22T08:00:00Z,5.5,,,2022-02-24 07:17:37+00:00,2022-02-24T06:27:45Z,2022-02-24T07:19:57Z
6948866,338432976,,28.662737213735134,40.96303814505964,0.0,6.7,0.09,0.0,99,18.0,ROAM,SEA SHARP,61,US,36.0,SAILING VESSEL,12,8,,,,,0.0,,,2022-02-24 07:20:19+00:00,2022-02-24T06:21:00Z,2022-02-24T07:22:52Z
287162,636016745,9506588.0,29.53489361837152,40.75898787995554,0.0,49.1,-0.04,271.0,5,3.0,SAT,BEE,D5HO5,LR,70.0,GENERAL CARGO SHIP,90,15,5424.0,3556.0,TR IZT,2022-02-23T03:50:00Z,3.1,,,2022-02-24 07:53:13+00:00,2022-02-24T07:40:22Z,2022-02-24T07:55:26Z
348699,273357380,,38.2847081905244,46.72511603960504,0.0,358.0,-0.05,,99,18.0,ROAM,PETR VELIKIY,,RU,80.0,TANKER,34,8,,234.0,,,0.0,,,2022-02-24 08:05:30+00:00,2022-02-24T07:50:00Z,2022-02-24T08:06:01Z
348604,273356220,8414489.0,37.77913693834976,44.71700327898944,0.1,347.9,-0.12,323.0,1,1.0,SAT,KAPITAN SHIRYAEV,UBBH6,RU,80.0,LIQUID TANKER,81,15,2570.0,2183.0,,,0.0,,,2022-02-24 08:10:27+00:00,2022-02-24T07:53:46Z,2022-02-24T08:11:33Z
6257353,271047321,,28.97405284751846,41.02357385383343,0.0,37.9,0.13,,99,18.0,TER,FARAH,YM2055,TR,37.0,PLEASURE CRAFT,11,4,,,,,0.0,,,2022-02-24 08:11:10+00:00,2022-02-24T07:19:36Z,2022-02-24T08:13:42Z
5131890,264900103,9346419.0,28.66090796424605,44.14221637153488,0.0,352.9,0.26,,99,18.0,TER,NICOLAE ZEICU,YQZD,RO,54.0,MULTIPURPOSE VESSEL,25,6,126.0,111.0,,,0.0,,,2022-02-24 08:18:31+00:00,2022-02-24T07:27:09Z,2022-02-24T08:21:02Z
3721417,992711401,,28.72163807239931,40.97406323955037,0.0,354.9,0.19,,98,,TER,TP GAS PLATFORM,,,100.0,NAVIGATION AID,182,67,,,,,,,,2022-02-24 08:20:54+00:00,2022-02-24T07:55:42Z,2022-02-24T08:23:45Z
214111,240942000,9391311.0,29.075994799557165,41.13270342978824,7.03,330.2,5.78,325.0,0,3.0,TER,KRITI JADE,SVAT6,GR,80.0,LIQUID TANKER,183,32,50564.0,29832.0,ISTANBUL,2022-02-22T08:00:00Z,8.5,,,2022-02-24 08:36:49+00:00,2022-02-24T07:46:34Z,2022-02-24T08:38:37Z
343789,272112400,,31.97922157615312,46.943568157595536,0.0,351.5,-0.19,0.0,5,3.0,TER,ANATOLIY BUSHUEV,UUDK,UA,52.0,TUG,20,9,,,354\ANCHOR,2022-09-29T20:00:00Z,2.5,,,2022-02-24 08:45:21+00:00,2022-02-24T07:50:31Z,2022-02-24T08:46:54Z
343316,272028600,,28.804024146475854,45.35466902241501,0.1,173.4,0.13,,1,3.0,TER,IVANOVO,UZRZ,UA,52.0,"INLAND, TUG, SINGLE",58,9,,,IZMAIL,2021-12-18T05:45:00Z,1.7,,,2022-02-24 09:04:15+00:00,2022-02-24T08:25:08Z,2022-02-24T09:05:18Z
346243,273319100,8883226.0,38.26913887661682,46.71883910026818,0.0,359.2,-0.13,38.0,5,3.0,SAT,ALEXANDER PERESVET,UCBQ,RU,70.0,GENERAL CARGO SHIP,107,17,3709.0,3357.0,YEISK,2022-02-22T08:00:00Z,2.8,,,2022-02-24 09:05:32+00:00,2022-02-24T08:53:23Z,2022-02-24T09:05:42Z
300102,271044659,9147215.0,29.09909674468732,40.43717935386864,0.1,179.5,-0.34,82.0,5,3.0,TER,MED CERKEZKOY,TCA4407,TR,71.0,CONTAINER,146,23,12918.0,9528.0,TRGEM,2022-02-22T13:00:00Z,7.4,,,2022-02-24 09:10:23+00:00,2022-02-24T08:44:24Z,2022-02-24T09:11:25Z
413023,271044362,9087233.0,31.413933185657424,41.25110023370271,0.0,26.5,-0.17,196.0,5,3.0,SAT,FATMA SARI,TCA3887,TR,70.0,BULK CARRIER,185,31,43188.0,25503.0,TR ERE,2022-02-11T04:00:00Z,10.0,,,2022-02-24 09:12:23+00:00,2022-02-24T08:39:27Z,2022-02-24T09:14:12Z
335201,373550000,9358759.0,28.74075914527124,40.97080345921371,0.1,239.4,4.56,15.0,1,3.0,TER,ALI AKAY,3FPN7,PA,70.0,GENERAL CARGO SHIP,95,17,6257.0,3816.0,RU NVS,2022-02-25T19:00:00Z,4.7,,,2022-02-24 09:17:14+00:00,2022-02-24T08:47:39Z,2022-02-24T09:19:49Z
343426,272040900,,28.026473441805223,45.38919416792668,0.0,302.0,-0.02,,1,3.0,TER,BRATISLAVA,USOA,UA,79.0,"INLAND, PUSHTOW, FOUR CARGO BARGES",58,9,,,IZMAIL,2022-02-28T07:00:00Z,0.2,,,2022-02-24 09:27:24+00:00,2022-02-24T08:36:27Z,2022-02-24T09:29:27Z
3380918,319077500,9737981.0,28.656221250256607,40.95683526404469,0.0,117.7,-0.31,281.0,0,1.0,TER,DUSUR,ZGEQ2,KY,37.0,YACHT,52,10,135.0,800.0,AMBARLI,2022-09-14T14:00:00Z,4.0,,,2022-02-24 09:33:28+00:00,2022-02-24T09:28:29Z,2022-02-24T09:33:51Z
732796,538007405,9575204.0,29.26977515177157,40.83588175349863,0.0,312.3,0.28,62.0,5,3.0,TER,MYSTIC EAGLE,V7BA8,MH,70.0,BULK CARRIER,200,32,63301.0,35812.0,TUZLA,2022-02-12T02:00:00Z,6.8,,,2022-02-24 09:38:16+00:00,2022-02-24T09:00:21Z,2022-02-24T09:39:08Z
3563697,992576116,,30.76581822866575,42.32861245381356,0.0,9.4,-0.15,,98,,ROAM,SIR ELECTRIC CABLE STBD CP05,,,130.0,SPECIAL MARK - SEA FARM,0,0,,,,,,,,2022-02-24 09:40:56+00:00,2022-02-24T08:42:19Z,2022-02-24T09:42:46Z
715830,255805923,9236690.0,29.504684669447805,40.73732840457812,0.0,226.7,-0.06,0.0,5,3.0,SAT,MSC WESER,CQIC7,PT,72.0,CONTAINER,208,30,33691.0,26106.0,TRYLA,2022-02-07T15:00:00Z,5.8,,,2022-02-24 10:08:36+00:00,2022-02-24T09:53:26Z,2022-02-24T10:10:34Z
343497,272056000,8849610.0,28.914547597267678,40.88495028933722,4.74,47.1,-0.31,42.0,1,1.0,SAT,OREL 2,UZBZ,UA,70.0,GENERAL CARGO SHIP,102,14,3104.0,2571.0,UA  NIK,2022-02-26T08:00:00Z,2.5,,,2022-02-24 10:14:48+00:00,2022-02-24T09:59:23Z,2022-02-24T10:16:14Z
4109058,273380460,9804241.0,36.79466052275487,44.88060372883052,0.0,358.1,5.69,152.0,1,3.0,TER,BALT FLOT 12,UFST,RU,80.0,LIQUID TANKER,141,17,7013.0,5075.0,GEBZE,2022-02-23T22:00:00Z,3.0,,,2022-02-24 10:14:52+00:00,2022-02-24T09:24:46Z,2022-02-24T10:15:59Z
280090,273372890,8111348.0,36.43332931954148,45.278697397282514,0.0,208.2,0.04,,0,1.0,TER,MB LINTER 1,UBUN5,RU,52.0,TUG AND TOWAGE VESSEL,29,9,133.0,244.0,KAVKAZ,,3.5,,,2022-02-24 10:17:40+00:00,2022-02-24T09:45:15Z,2022-02-24T10:17:49Z
5760094,271046336,,29.035897837202132,40.97439665862919,0.0,198.7,0.04,,99,18.0,TER,SEA BELLE,YMA4720,TR,36.0,SAILING VESSEL,14,4,,,,,0.0,,,2022-02-24 10:32:15+00:00,2022-02-24T10:20:21Z,2022-02-24T10:34:15Z
339566,271043016,,28.981499778717367,41.021754505781686,0.0,90.2,-0.23,,99,18.0,TER,BELYAKA,YMA5779,TR,37.0,PLEASURE CRAFT,33,8,,,,,0.0,,,2022-02-24 10:36:16+00:00,2022-02-24T10:06:41Z,2022-02-24T10:37:38Z
463325,538007770,9308247.0,29.475222021241976,40.711779284763104,0.0,327.3,-0.11,307.0,5,3.0,SAT,ICARIUS,V7EX4,MH,70.0,BULK CARRIER,190,32,55921.0,31236.0,TR YLA,2022-02-18T17:00:00Z,6.1,,,2022-02-24 10:40:16+00:00,2022-02-24T10:38:14Z,2022-02-24T10:41:06Z
281780,351658000,9520637.0,29.287069746677336,40.85453660970352,0.0,352.4,0.09,308.0,5,3.0,TER,KOUROS PRIDE,HOPL,PA,70.0,BULK CARRIER,180,30,34125.0,22419.0,TR TUZ,2022-01-19T07:00:00Z,5.5,,,2022-02-24 10:55:35+00:00,2022-02-24T10:14:33Z,2022-02-24T10:57:12Z
758045,215362000,9483451.0,31.011304615397663,46.654286053820655,0.0,285.9,0.23,345.0,5,3.0,TER,OCCITAN PAUILLAC,9HA5079,MT,70.0,BULK CARRIER,170,27,29231.0,18493.0,TARRAGONA,2022-03-01T06:00:00Z,10.2,,,2022-02-24 10:58:50+00:00,2022-02-24T10:12:13Z,2022-02-24T11:01:49Z
5702133,636018670,9815604.0,29.01373274611814,40.798753440783855,0.3,276.2,5.34,350.0,0,1.0,TER,IBERIAN SEA,D5QV3,LR,30.0,LIQUID TANKER,250,44,114218.0,63416.0,RUNVS,2022-03-06T00:01:00Z,8.8,,,2022-02-24 11:05:03+00:00,2022-02-24T10:16:56Z,2022-02-24T11:06:12Z
463325,538007770,9308247.0,29.46423616550412,40.717216974304776,0.0,310.4,0.32,305.0,5,3.0,SAT,ICARIUS,V7EX4,MH,70.0,BULK CARRIER,190,32,55921.0,31236.0,TR YLA,2022-02-18T17:00:00Z,6.1,,,2022-02-24 11:07:14+00:00,2022-02-24T11:03:21Z,2022-02-24T11:09:56Z
6606590,271047283,,29.324124984298106,40.81036913442239,0.0,357.2,-0.02,,99,18.0,TER,VIA,TCA5817,TR,60.0,PASSENGER,23,6,,,,,0.0,,,2022-02-24 11:09:43+00:00,2022-02-24T10:41:28Z,2022-02-24T11:10:58Z
24262,2723679,,31.02383936342583,46.58671980743885,0.0,4.4,0.03,,95,,TER,,,,,,0,0,,,,,,,,2022-02-24 11:13:30+00:00,2022-02-24T11:09:15Z,2022-02-24T11:15:50Z
319580,264900073,8317447.0,28.65588965976395,44.17613017902859,0.0,292.7,0.08,,0,1.0,TER,UNICOM 3,YQWU,RO,80.0,LIQUID TANKER,70,11,1563.0,999.0,CONSTANTA,,4.6,,,2022-02-24 11:23:08+00:00,2022-02-24T10:38:32Z,2022-02-24T11:25:39Z
348331,273352720,9593921.0,38.3735095188998,43.9107698437284,7.09,311.8,-0.49,306.0,0,1.0,ROAM,CLOE,UBFH4,RU,80.0,LIQUID TANKER,140,17,7448.0,5128.0,RU KZP,2022-02-25T12:00:00Z,2.9,,,2022-02-24 11:27:47+00:00,2022-02-24T10:49:56Z,2022-02-24T11:28:31Z
336232,271010172,8987618.0,28.965253153574377,41.02326510453196,0.0,328.6,-0.33,,99,18.0,TER,YUKMAR 1,TC7891,TR,80.0,BUNKERING TANKER,43,7,341.0,198.0,,,0.0,,,2022-02-24 11:30:36+00:00,2022-02-24T11:16:30Z,2022-02-24T11:31:26Z
343503,272057900,,31.93887754090968,46.76924619548884,0.0,356.9,-0.19,,99,18.0,TER,ALDEBARAN,,UA,50.0,PILOT VESSEL,15,6,,,,,0.0,,,2022-02-24 11:32:41+00:00,2022-02-24T10:42:56Z,2022-02-24T11:33:52Z
464977,419001224,9568196.0,36.57721333323472,44.72581192195141,0.4,102.4,0.2,42.0,1,3.0,TER,JAG LAXMI,AWTC,IN,80.0,LIQUID TANKER,244,42,105525.0,57249.0,KAVKAZ,2022-02-21T12:00:00Z,8.0,,,2022-02-24 11:32:51+00:00,2022-02-24T10:55:45Z,2022-02-24T11:35:23Z
343400,272038400,,31.027639145203644,46.59506190257379,0.0,316.5,-0.11,,99,18.0,TER,LOTSMAN KOKHANOV,,UA,50.0,PILOT VESSEL,25,6,,,,,0.0,,,2022-02-24 11:46:07+00:00,2022-02-24T11:31:07Z,2022-02-24T11:46:23Z
24262,2723679,,31.014064792749785,46.610171045553,0.0,358.1,0.36,,95,,TER,,,,,,0,0,,,,,,,,2022-02-24 11:56:04+00:00,2022-02-24T10:58:01Z,2022-02-24T11:58:42Z
347610,371195000,8721313.0,28.93857603645525,40.967275851499934,0.1,306.0,-0.06,,1,3.0,TER,AMUR 2505,3EZM,PA,70.0,GENERAL CARGO SHIP,116,13,3340.0,2996.0,,,0.0,,,2022-02-24 12:08:30+00:00,2022-02-24T11:23:15Z,2022-02-24T12:10:11Z
339768,271043393,8734396.0,29.427219280933937,40.75161748735962,8.09,170.4,0.19,,0,1.0,SAT,BAHARIYE,TCVQ5,TR,60.0,FERRY AND CRUISE SHIP,97,18,712.0,997.0,ESKIHISAR-TAVSANLI,,2.4,,,2022-02-24 12:10:15+00:00,2022-02-24T11:48:30Z,2022-02-24T12:11:52Z
6915057,271049606,,29.123684083199983,41.25042214072746,0.0,348.4,0.1,,1,18.0,TER,R.KORFEZ,YM2368,TR,30.0,FISHING,12,4,,,,,0.0,,,2022-02-24 12:10:22+00:00,2022-02-24T12:02:34Z,2022-02-24T12:10:28Z
885727,213949000,9026459.0,41.64351231527414,42.15566905382787,0.0,353.3,0.32,,7,1.0,TER,AKGUN BALIKCILIK 3,4LLZ2,GE,30.0,FISHING VESSEL,52,16,0.0,685.0,SARPI_ANAKLIA,2021-10-13T12:31:00Z,24.8,,,2022-02-24 12:20:24+00:00,2022-02-24T11:47:09Z,2022-02-24T12:20:24Z
754471,636021149,9430179.0,37.78306153759636,44.739221364611794,0.0,226.8,-0.05,315.0,5,3.0,SAT,MARLEN,5LCN7,LR,80.0,LIQUID TANKER,185,32,46829.0,30174.0,RU NVS,2022-02-22T18:00:00Z,8.6,,,2022-02-24 12:24:52+00:00,2022-02-24T12:22:28Z,2022-02-24T12:27:02Z
336227,271010166,8619900.0,29.78476610142015,40.71888942257895,0.0,1.1,-0.19,,99,18.0,ROAM,ATATURK,TCAM7,TR,60.0,PASSENGER SHIP,49,9,100.0,307.0,,,0.0,,,2022-02-24 12:36:59+00:00,2022-02-24T12:29:44Z,2022-02-24T12:37:43Z
377509,374488000,8959178.0,29.297502227901088,40.84965254305026,0.0,209.0,0.31,273.0,1,3.0,ROAM,VOLGO DON 207,3ETU7,PA,70.0,GENERAL CARGO SHIP,138,17,4585.0,3991.0,TR TUZLA,2022-01-25T11:00:00Z,2.5,,,2022-02-24 12:38:57+00:00,2022-02-24T12:04:42Z,2022-02-24T12:41:21Z
346218,273318810,9352705.0,36.506805883684734,45.18165212192421,0.0,359.2,3.13,23.0,1,3.0,ROAM,HAJI DAVUD,UBBB,RU,82.0,LIQUID TANKER,139,17,6526.0,4534.0,RUYEY,2022-02-25T08:00:00Z,3.2,,,2022-02-24 12:38:58+00:00,2022-02-24T12:19:39Z,2022-02-24T12:41:54Z
120226,1193046,9017343.0,36.56611274521884,45.16974235690272,0.0,359.6,-0.07,,1,1.0,ROAM,DOBRYNYA,UBSS8,,31.0,TUG,28,8,142.0,220.0,CASABLANCA,2021-10-13T12:31:00Z,24.8,,,2022-02-24 12:40:47+00:00,2022-02-24T11:40:55Z,2022-02-24T12:43:03Z
6893221,312667000,,37.297086410306974,44.88689722269492,0.0,358.3,0.04,,99,,TER,AUGUSTE PICCARD,V3MN4,BZ,37.0,PLEASURE CRAFT,0,0,,,,,,,,2022-02-24 12:47:40+00:00,2022-02-24T11:54:42Z,2022-02-24T12:48:52Z
24194,2717244,,29.78377517620424,40.75174506163203,0.0,358.6,0.13,,95,,SAT,VTS 2717244,,,200.0,MANNED VTS,0,0,,,,,,,,2022-02-24 12:49:01+00:00,2022-02-24T12:21:53Z,2022-02-24T12:49:02Z
6973137,271000879,,28.898074957984907,40.96727394998484,0.0,0.1,-0.11,,99,18.0,TER,,,TR,,,0,0,,,,,0.0,,,2022-02-24 12:51:06+00:00,2022-02-24T12:02:56Z,2022-02-24T12:52:04Z
337392,271040223,,28.96830988769786,41.03911177154596,0.0,47.6,0.03,,99,18.0,ROAM,CEMAL KAPTAN 2,TCA2344,TR,60.0,PASSENGER,17,6,,,,,0.0,,,2022-02-24 12:54:22+00:00,2022-02-24T12:00:54Z,2022-02-24T12:54:48Z
198558,636092675,9602679.0,29.288416457996963,40.82568729972133,0.0,59.1,-0.28,253.0,5,3.0,TER,NORDIC MALMOE,D5KK8,LR,70.0,BULK CARRIER,180,30,35843.0,24212.0,TR TUZ,2022-02-18T12:00:00Z,6.2,,,2022-02-24 12:57:14+00:00,2022-02-24T12:18:24Z,2022-02-24T12:57:41Z
6730566,264900172,,28.66221124372599,44.15905464141711,0.1,299.4,0.28,216.0,0,1.0,TER,MAI3064,YQMY,RO,55.0,LAW ENFORCE,19,5,,,NLRTM,2022-09-04T07:00:00Z,1.0,,,2022-02-24 13:00:08+00:00,2022-02-24T12:34:42Z,2022-02-24T13:00:13Z
336828,271010822,8839653.0,36.331686902876704,41.30521565938684,0.0,2.2,0.05,,99,18.0,TER,DOKU I,TC5713,TR,53.0,DREDGING VESSEL,43,8,450.0,309.0,,,0.0,,,2022-02-24 13:04:15+00:00,2022-02-24T12:47:46Z,2022-02-24T13:05:06Z
701061,620884000,8035154.0,36.3581419280404,41.30937562420628,0.1,301.9,0.04,25.0,0,1.0,TER,SORMOVSKIY 119,D6A2892,KM,70.0,GENERAL CARGO SHIP,114,13,3346.0,2466.0,TR SSX,2022-02-23T17:28:00Z,4.0,,,2022-02-24 13:14:48+00:00,2022-02-24T12:31:25Z,2022-02-24T13:17:39Z
6464937,211169660,,28.66039404115413,44.11522186594332,0.2,180.7,-0.06,,0,1.0,TER,MAGELLAN,,DE,79.0,"INLAND, MOTOR FREIGHTER",85,29,,,FISHING GROUNDS,,2.6,,,2022-02-24 13:17:38+00:00,2022-02-24T12:39:54Z,2022-02-24T13:17:45Z
337911,271040922,,29.31004171210366,40.821474493003024,0.0,180.8,-0.03,,99,18.0,ROAM,GULIZ 1,YM8353,TR,37.0,PLEASURE CRAFT,21,6,,,,,0.0,,,2022-02-24 13:19:54+00:00,2022-02-24T13:11:24Z,2022-02-24T13:22:53Z
284228,371615000,9132519.0,29.27729511647264,40.84223790184282,0.0,56.5,0.18,32.0,5,3.0,SAT,PLUTUS,T8A3809,PA,70.0,BULK CARRIER,142,22,13902.0,10220.0,TUZLA SHIPYARD,2022-02-07T19:00:00Z,5.4,,,2022-02-24 13:21:32+00:00,2022-02-24T12:34:17Z,2022-02-24T13:22:32Z
5647520,273413030,,33.43086646752264,44.56341909582291,0.2,188.3,-0.09,,0,1.0,TER,ALEKSANDR 1,,RU,30.0,FISHING,30,7,,,,,2.4,,,2022-02-24 13:23:44+00:00,2022-02-24T12:44:05Z,2022-02-24T13:25:25Z
